home_idx,away_idx,margin,home_team,away_team,home_pr,away_pr,home_off,home_def,away_off,away_def
0,14,-4.0,ATL,MEM,0.0543994736103703,0.0598898243501919,1.032039,1.019011,1.04365,0.994827
21,1,13.0,ORL,BKN,0.0089507342892975,0.0245005373461128,0.942972,1.01223,1.024876,1.016646
5,10,17.0,CLE,HOU,0.0500866440470742,0.0063633062928196,0.972418,0.953531,0.992851,1.06718
27,29,10.0,TOR,WAS,0.0402042952349722,0.0184133026207388,0.989893,0.969089,0.983764,1.013005
13,4,-10.0,LAL,CHI,0.0137511796875004,0.0255075170500835,1.013651,1.040915,1.011078,1.014173
3,6,6.0,CHA,DAL,0.0246902228698749,0.0400431558863304,1.045667,1.04167,0.973076,0.945594
24,20,-6.0,POR,OKC,0.0137597696546373,0.0096898554654642,0.960516,1.037311,0.936351,1.006328
9,17,-3.0,GSW,MIN,0.0711095215138326,0.0464363618485504,1.001005,0.950809,1.049302,1.026474
2,26,30.0,BOS,SAS,0.0772253049343108,0.0261337119399451,1.008049,0.944763,1.022324,1.022463
11,6,-23.0,IND,DAL,0.0210597726835284,0.0400431558863304,1.010643,1.039967,0.973076,0.945594
25,17,-4.0,SAC,MIN,0.0125988940675179,0.0464363618485504,0.998358,1.046842,1.049302,1.026474
8,16,-9.0,DET,MIL,0.012590743809682,0.0280730979756421,0.949618,1.015795,1.046029,1.016851
12,4,12.0,LAC,CHI,0.0347824704668889,0.0255075170500835,0.978238,0.977603,1.011078,1.014173
19,10,22.0,NYK,HOU,0.0291673104305282,0.0063633062928196,0.961948,0.961574,0.992851,1.06718
24,18,-30.0,POR,NOP,0.0137597696546373,0.0208227100466635,0.960516,1.037311,0.986774,0.99425
7,22,5.0,DEN,PHI,0.0345402587126149,0.035428294317116,1.017956,0.998491,0.994641,0.971781
28,23,-14.0,UTA,PHX,0.0537611219294618,0.0602335274538521,1.025165,0.973709,1.034706,0.972419
20,3,-3.0,OKC,CHA,0.0096898554654642,0.0246902228698749,0.936351,1.006328,1.045667,1.04167
29,2,19.0,WAS,BOS,0.0184133026207388,0.0772253049343108,0.983764,1.013005,1.008049,0.944763
27,15,14.0,TOR,MIA,0.0402042952349722,0.0457870794643961,0.989893,0.969089,0.992439,0.954699
0,5,2.0,ATL,CLE,0.0543994736103703,0.0500866440470742,1.032039,1.019011,0.972418,0.953531
9,18,11.0,GSW,NOP,0.0711095215138326,0.0208227100466635,1.001005,0.950809,0.986774,0.99425
14,21,5.0,MEM,ORL,0.0598898243501919,0.0089507342892975,1.04365,0.994827,0.942972,1.01223
26,28,-11.0,SAS,UTA,0.0261337119399451,0.0537611219294618,1.022324,1.022463,1.025165,0.973709
22,6,8.0,PHI,DAL,0.035428294317116,0.0400431558863304,0.994641,0.971781,0.973076,0.945594
1,10,9.0,BKN,HOU,0.0245005373461128,0.0063633062928196,1.024876,1.016646,0.992851,1.06718
19,15,9.0,NYK,MIA,0.0291673104305282,0.0457870794643961,0.961948,0.961574,0.992439,0.954699
11,16,-13.0,IND,MIL,0.0210597726835284,0.0280730979756421,1.010643,1.039967,1.046029,1.016851
4,13,-11.0,CHI,LAL,0.0255075170500835,0.0137511796875004,1.011078,1.014173,1.013651,1.040915
24,25,-30.0,POR,SAC,0.0137597696546373,0.0125988940675179,0.960516,1.037311,0.998358,1.046842
14,12,-9.0,MEM,LAC,0.0598898243501919,0.0347824704668889,1.04365,0.994827,0.978238,0.977603
20,8,1.0,OKC,DET,0.0096898554654642,0.012590743809682,0.936351,1.006328,0.949618,1.015795
23,17,7.0,PHX,MIN,0.0602335274538521,0.0464363618485504,1.034706,0.972419,1.049302,1.026474
16,2,-30.0,MIL,BOS,0.0280730979756421,0.0772253049343108,1.046029,1.016851,1.008049,0.944763
7,18,-19.0,DEN,NOP,0.0345402587126149,0.0208227100466635,1.017956,0.998491,0.986774,0.99425
23,7,7.0,PHX,DEN,0.0602335274538521,0.0345402587126149,1.034706,0.972419,1.017956,0.998491
9,26,15.0,GSW,SAS,0.0711095215138326,0.0261337119399451,1.001005,0.950809,1.022324,1.022463
24,25,-24.0,POR,SAC,0.0137597696546373,0.0125988940675179,0.960516,1.037311,0.998358,1.046842
10,8,6.0,HOU,DET,0.0063633062928196,0.012590743809682,0.992851,1.06718,0.949618,1.015795
17,13,-12.0,MIN,LAL,0.0464363618485504,0.0137511796875004,1.049302,1.026474,1.013651,1.040915
14,12,14.0,MEM,LAC,0.0598898243501919,0.0347824704668889,1.04365,0.994827,0.978238,0.977603
29,21,-7.0,WAS,ORL,0.0184133026207388,0.0089507342892975,0.983764,1.013005,0.942972,1.01223
1,0,17.0,BKN,ATL,0.0245005373461128,0.0543994736103703,1.024876,1.016646,1.032039,1.019011
5,19,-14.0,CLE,NYK,0.0500866440470742,0.0291673104305282,0.972418,0.953531,0.961948,0.961574
2,28,8.0,BOS,UTA,0.0772253049343108,0.0537611219294618,1.008049,0.944763,1.025165,0.973709
11,20,4.0,IND,OKC,0.0210597726835284,0.0096898554654642,1.010643,1.039967,0.936351,1.006328
22,27,7.0,PHI,TOR,0.035428294317116,0.0402042952349722,0.994641,0.971781,0.989893,0.969089
3,4,-30.0,CHA,CHI,0.0246902228698749,0.0255075170500835,1.045667,1.04167,1.011078,1.014173
18,12,8.0,NOP,LAC,0.0208227100466635,0.0347824704668889,0.986774,0.99425,0.978238,0.977603
15,6,7.0,MIA,DAL,0.0457870794643961,0.0400431558863304,0.992439,0.954699,0.973076,0.945594
19,29,9.0,NYK,WAS,0.0291673104305282,0.0184133026207388,0.961948,0.961574,0.983764,1.013005
25,26,-8.0,SAC,SAS,0.0125988940675179,0.0261337119399451,0.998358,1.046842,1.022324,1.022463
16,22,13.0,MIL,PHI,0.0280730979756421,0.035428294317116,1.046029,1.016851,0.994641,0.971781
1,28,1.0,BKN,UTA,0.0245005373461128,0.0537611219294618,1.024876,1.016646,1.025165,0.973709
5,11,10.0,CLE,IND,0.0500866440470742,0.0210597726835284,0.972418,0.953531,1.010643,1.039967
0,6,2.0,ATL,DAL,0.0543994736103703,0.0400431558863304,1.032039,1.019011,0.973076,0.945594
4,14,21.0,CHI,MEM,0.0255075170500835,0.0598898243501919,1.011078,1.014173,1.04365,0.994827
21,8,26.0,ORL,DET,0.0089507342892975,0.012590743809682,0.942972,1.01223,0.949618,1.015795
20,23,-10.0,OKC,PHX,0.0096898554654642,0.0602335274538521,0.936351,1.006328,1.034706,0.972419
10,13,-25.0,HOU,LAL,0.0063633062928196,0.0137511796875004,0.992851,1.06718,1.013651,1.040915
17,24,-2.0,MIN,POR,0.0464363618485504,0.0137597696546373,1.049302,1.026474,0.960516,1.037311
3,27,-20.0,CHA,TOR,0.0246902228698749,0.0402042952349722,1.045667,1.04167,0.989893,0.969089
7,9,2.0,DEN,GSW,0.0345402587126149,0.0711095215138326,1.017956,0.998491,1.001005,0.950809
1,17,-5.0,BKN,MIN,0.0245005373461128,0.0464363618485504,1.024876,1.016646,1.049302,1.026474
28,13,-2.0,UTA,LAL,0.0537611219294618,0.0137511796875004,1.025165,0.973709,1.013651,1.040915
23,26,21.0,PHX,SAS,0.0602335274538521,0.0261337119399451,1.034706,0.972419,1.022324,1.022463
29,16,-12.0,WAS,MIL,0.0184133026207388,0.0280730979756421,0.983764,1.013005,1.046029,1.016851
4,0,-18.0,CHI,ATL,0.0255075170500835,0.0543994736103703,1.011078,1.014173,1.032039,1.019011
14,24,10.0,MEM,POR,0.0598898243501919,0.0137597696546373,1.04365,0.994827,0.960516,1.037311
18,25,-18.0,NOP,SAC,0.0208227100466635,0.0125988940675179,0.986774,0.99425,0.998358,1.046842
22,2,2.0,PHI,BOS,0.035428294317116,0.0772253049343108,0.994641,0.971781,1.008049,0.944763
10,7,21.0,HOU,DEN,0.0063633062928196,0.0345402587126149,0.992851,1.06718,1.017956,0.998491
3,27,-20.0,CHA,TOR,0.0246902228698749,0.0402042952349722,1.045667,1.04167,0.989893,0.969089
8,15,-13.0,DET,MIA,0.012590743809682,0.0457870794643961,0.949618,1.015795,0.992439,0.954699
21,5,-4.0,ORL,CLE,0.0089507342892975,0.0500866440470742,0.942972,1.01223,0.972418,0.953531
9,20,11.0,GSW,OKC,0.0711095215138326,0.0096898554654642,1.001005,0.950809,0.936351,1.006328
12,13,7.0,LAC,LAL,0.0347824704668889,0.0137511796875004,0.978238,0.977603,1.013651,1.040915
6,25,4.0,DAL,SAC,0.0400431558863304,0.0125988940675179,0.973076,0.945594,0.998358,1.046842
0,29,18.0,ATL,WAS,0.0543994736103703,0.0184133026207388,1.032039,1.019011,0.983764,1.013005
16,4,13.0,MIL,CHI,0.0280730979756421,0.0255075170500835,1.046029,1.016851,1.011078,1.014173
2,27,4.0,BOS,TOR,0.0772253049343108,0.0402042952349722,1.008049,0.944763,0.989893,0.969089
11,19,-9.0,IND,NYK,0.0210597726835284,0.0291673104305282,1.010643,1.039967,0.961948,0.961574
8,1,-15.0,DET,BKN,0.012590743809682,0.0245005373461128,0.949618,1.015795,1.024876,1.016646
18,14,7.0,NOP,MEM,0.0208227100466635,0.0598898243501919,0.986774,0.99425,1.04365,0.994827
23,7,4.0,PHX,DEN,0.0602335274538521,0.0345402587126149,1.034706,0.972419,1.017956,0.998491
21,5,-24.0,ORL,CLE,0.0089507342892975,0.0500866440470742,0.942972,1.01223,0.972418,0.953531
28,20,-16.0,UTA,OKC,0.0537611219294618,0.0096898554654642,1.025165,0.973709,0.936351,1.006328
26,24,2.0,SAS,POR,0.0261337119399451,0.0137597696546373,1.022324,1.022463,0.960516,1.037311
22,15,-28.0,PHI,MIA,0.035428294317116,0.0457870794643961,0.994641,0.971781,0.992439,0.954699
2,27,19.0,BOS,TOR,0.0772253049343108,0.0402042952349722,1.008049,0.944763,0.989893,0.969089
13,23,14.0,LAL,PHX,0.0137511796875004,0.0602335274538521,1.013651,1.040915,1.034706,0.972419
25,9,-22.0,SAC,GSW,0.0125988940675179,0.0711095215138326,0.998358,1.046842,1.001005,0.950809
6,4,-3.0,DAL,CHI,0.0400431558863304,0.0255075170500835,0.973076,0.945594,1.011078,1.014173
18,19,8.0,NOP,NYK,0.0208227100466635,0.0291673104305282,0.986774,0.99425,0.961948,0.961574
16,14,-23.0,MIL,MEM,0.0280730979756421,0.0598898243501919,1.046029,1.016851,1.04365,0.994827
0,22,-5.0,ATL,PHI,0.0543994736103703,0.035428294317116,1.032039,1.019011,0.994641,0.971781
1,21,17.0,BKN,ORL,0.0245005373461128,0.0089507342892975,1.024876,1.016646,0.942972,1.01223
11,8,-7.0,IND,DET,0.0210597726835284,0.012590743809682,1.010643,1.039967,0.949618,1.015795
29,15,6.0,WAS,MIA,0.0184133026207388,0.0457870794643961,0.983764,1.013005,0.992439,0.954699
3,10,-3.0,CHA,HOU,0.0246902228698749,0.0063633062928196,1.045667,1.04167,0.992851,1.06718
26,17,-20.0,SAS,MIN,0.0261337119399451,0.0464363618485504,1.022324,1.022463,1.049302,1.026474
12,24,11.0,LAC,POR,0.0347824704668889,0.0137597696546373,0.978238,0.977603,0.960516,1.037311
28,7,4.0,UTA,DEN,0.0537611219294618,0.0345402587126149,1.025165,0.973709,1.017956,0.998491
17,18,5.0,MIN,NOP,0.0464363618485504,0.0208227100466635,1.049302,1.026474,0.986774,0.99425
23,12,-5.0,PHX,LAC,0.0602335274538521,0.0347824704668889,1.034706,0.972419,0.978238,0.977603
15,21,13.0,MIA,ORL,0.0457870794643961,0.0089507342892975,0.992439,0.954699,0.942972,1.01223
7,25,14.0,DEN,SAC,0.0345402587126149,0.0125988940675179,1.017956,0.998491,0.998358,1.046842
2,0,6.0,BOS,ATL,0.0772253049343108,0.0543994736103703,1.008049,0.944763,1.032039,1.019011
13,28,11.0,LAL,UTA,0.0137511796875004,0.0537611219294618,1.013651,1.040915,1.025165,0.973709
29,10,-5.0,WAS,HOU,0.0184133026207388,0.0063633062928196,0.983764,1.013005,0.992851,1.06718
24,9,-30.0,POR,GSW,0.0137597696546373,0.0711095215138326,0.960516,1.037311,1.001005,0.950809
20,14,15.0,OKC,MEM,0.0096898554654642,0.0598898243501919,0.936351,1.006328,1.04365,0.994827
6,26,-21.0,DAL,SAS,0.0400431558863304,0.0261337119399451,0.973076,0.945594,1.022324,1.022463
19,11,-5.0,NYK,IND,0.0291673104305282,0.0210597726835284,0.961948,0.961574,1.010643,1.039967
1,22,-29.0,BKN,PHI,0.0245005373461128,0.035428294317116,1.024876,1.016646,0.994641,0.971781
4,8,22.0,CHI,DET,0.0255075170500835,0.012590743809682,1.011078,1.014173,0.949618,1.015795
27,16,16.0,TOR,MIL,0.0402042952349722,0.0280730979756421,0.989893,0.969089,1.046029,1.016851
5,3,-11.0,CLE,CHA,0.0500866440470742,0.0246902228698749,0.972418,0.953531,1.045667,1.04167
